"","code","game_type","rival","pay_competitive","n"
"1259","sujeto_1bb5ad4b","competitive","2","3",8
"1260","sujeto_1bb5ad4b","competitive","2","4",7
"1261","sujeto_1bb5ad4b","competitive","3","1",7
"1262","sujeto_1bb5ad4b","competitive","3","2",7
"1263","sujeto_1bb5ad4b","competitive","3","3",7
"1264","sujeto_1bb5ad4b","competitive","3","4",8
"1265","sujeto_1bb5ad4b","competitive","4","1",8
"1266","sujeto_1bb5ad4b","competitive","4","2",8
"1267","sujeto_1bb5ad4b","competitive","4","3",7
"1268","sujeto_1bb5ad4b","competitive","4","4",7
"1269","sujeto_1bb5ad4b","individual","1","2",1
"1270","sujeto_1bb5ad4b","individual","1","3",2
"1271","sujeto_1bb5ad4b","individual","1","4",1
"1272","sujeto_1bb5ad4b","individual","2","1",1
"1273","sujeto_1bb5ad4b","individual","2","4",1
"1274","sujeto_1bb5ad4b","individual","3","1",1
"1275","sujeto_1bb5ad4b","individual","3","2",1
"1276","sujeto_1bb5ad4b","individual","3","3",1
"1277","sujeto_1bb5ad4b","individual","4","3",1
"1278","sujeto_1bb5ad4b","individual","4","4",1
"1279","sujeto_1d9a94b2","competitive","1","1",8
"1280","sujeto_1d9a94b2","competitive","1","2",8
"1281","sujeto_1d9a94b2","competitive","1","3",8
"1282","sujeto_1d9a94b2","competitive","1","4",8
"1283","sujeto_1d9a94b2","competitive","2","1",8
"1284","sujeto_1d9a94b2","competitive","2","2",8
"1285","sujeto_1d9a94b2","competitive","2","3",8
"1286","sujeto_1d9a94b2","competitive","2","4",8
"1287","sujeto_1d9a94b2","competitive","3","1",8
"1288","sujeto_1d9a94b2","competitive","3","2",8
"1289","sujeto_1d9a94b2","competitive","3","3",8
"1290","sujeto_1d9a94b2","competitive","3","4",8
"1291","sujeto_1d9a94b2","competitive","4","1",8
"1292","sujeto_1d9a94b2","competitive","4","2",8
"1293","sujeto_1d9a94b2","competitive","4","3",8
"1294","sujeto_1d9a94b2","competitive","4","4",8
"1295","sujeto_1fe7250f","competitive","1","1",6
"1296","sujeto_1fe7250f","competitive","1","2",7
"1297","sujeto_1fe7250f","competitive","1","3",8
"1298","sujeto_1fe7250f","competitive","1","4",8
"1299","sujeto_1fe7250f","competitive","2","1",4
"1300","sujeto_1fe7250f","competitive","2","2",8
"1301","sujeto_1fe7250f","competitive","2","3",8
"1302","sujeto_1fe7250f","competitive","2","4",7
"1303","sujeto_1fe7250f","competitive","3","1",5
"1304","sujeto_1fe7250f","competitive","3","2",8
"1305","sujeto_1fe7250f","competitive","3","3",7
"1306","sujeto_1fe7250f","competitive","3","4",8
"1307","sujeto_1fe7250f","competitive","4","1",1
"1308","sujeto_1fe7250f","competitive","4","2",7
"1309","sujeto_1fe7250f","competitive","4","3",6
"1310","sujeto_1fe7250f","competitive","4","4",5
"1311","sujeto_1fe7250f","individual","1","1",1
"1312","sujeto_1fe7250f","individual","1","2",1
"1313","sujeto_1fe7250f","individual","2","1",4
"1314","sujeto_1fe7250f","individual","3","1",3
"1315","sujeto_1fe7250f","individual","3","3",1
"1316","sujeto_1fe7250f","individual","4","1",6
"1317","sujeto_1fe7250f","individual","4","3",1
"1318","sujeto_1fe7250f","individual","4","4",1
"1319","sujeto_2158631b","competitive","1","1",8
"1320","sujeto_2158631b","competitive","1","2",8
"1321","sujeto_2158631b","competitive","1","3",8
"1322","sujeto_2158631b","competitive","1","4",8
"1323","sujeto_2158631b","competitive","2","1",8
"1324","sujeto_2158631b","competitive","2","2",8
"1325","sujeto_2158631b","competitive","2","3",8
"1326","sujeto_2158631b","competitive","2","4",8
"1327","sujeto_2158631b","competitive","3","1",8
"1328","sujeto_2158631b","competitive","3","2",8
"1329","sujeto_2158631b","competitive","3","3",8
"1330","sujeto_2158631b","competitive","3","4",8
"1331","sujeto_2158631b","competitive","4","1",8
"1332","sujeto_2158631b","competitive","4","2",8
"1333","sujeto_2158631b","competitive","4","3",8
"1334","sujeto_2158631b","competitive","4","4",8
"1335","sujeto_225a39e1","competitive","1","1",8
"1336","sujeto_225a39e1","competitive","1","2",8
"1337","sujeto_225a39e1","competitive","1","3",8
"1338","sujeto_225a39e1","competitive","1","4",8
"1339","sujeto_225a39e1","competitive","2","1",8
"1340","sujeto_225a39e1","competitive","2","2",8
"1341","sujeto_225a39e1","competitive","2","3",8
"1342","sujeto_225a39e1","competitive","2","4",8
"1343","sujeto_225a39e1","competitive","3","1",8
"1344","sujeto_225a39e1","competitive","3","2",8
"1345","sujeto_225a39e1","competitive","3","3",8
"1346","sujeto_225a39e1","competitive","3","4",8
"1347","sujeto_225a39e1","competitive","4","1",8
"1348","sujeto_225a39e1","competitive","4","2",6
"1349","sujeto_225a39e1","competitive","4","3",7
"1350","sujeto_225a39e1","competitive","4","4",8
"1351","sujeto_225a39e1","individual","4","2",2
"1352","sujeto_225a39e1","individual","4","3",1
"1353","sujeto_2608c5d2","competitive","1","1",1
"1354","sujeto_2608c5d2","competitive","1","2",8
"1355","sujeto_2608c5d2","competitive","1","3",8
"1356","sujeto_2608c5d2","competitive","1","4",8
"1357","sujeto_2608c5d2","competitive","2","1",1
"1358","sujeto_2608c5d2","competitive","2","2",7
"1359","sujeto_2608c5d2","competitive","2","3",8
"1360","sujeto_2608c5d2","competitive","2","4",8
"1361","sujeto_2608c5d2","competitive","3","1",2
"1362","sujeto_2608c5d2","competitive","3","2",8
"1363","sujeto_2608c5d2","competitive","3","3",8
"1364","sujeto_2608c5d2","competitive","3","4",8
"1365","sujeto_2608c5d2","competitive","4","1",3
"1366","sujeto_2608c5d2","competitive","4","2",8
"1367","sujeto_2608c5d2","competitive","4","3",7
"1368","sujeto_2608c5d2","competitive","4","4",8
"1369","sujeto_2608c5d2","individual","1","1",7
"1370","sujeto_2608c5d2","individual","2","1",7
"1371","sujeto_2608c5d2","individual","2","2",1
"1372","sujeto_2608c5d2","individual","3","1",6
"1373","sujeto_2608c5d2","individual","4","1",5
"1374","sujeto_2736348d","competitive","1","1",8
"1375","sujeto_2736348d","competitive","1","2",8
"1376","sujeto_2736348d","competitive","1","3",8
"1377","sujeto_2736348d","competitive","1","4",8
"1378","sujeto_2736348d","competitive","2","1",8
"1379","sujeto_2736348d","competitive","2","2",8
"1380","sujeto_2736348d","competitive","2","3",8
"1381","sujeto_2736348d","competitive","2","4",8
"1382","sujeto_2736348d","competitive","3","1",8
"1383","sujeto_2736348d","competitive","3","2",6
"1384","sujeto_2736348d","competitive","3","3",8
"1385","sujeto_2736348d","competitive","3","4",8
"1386","sujeto_2736348d","competitive","4","1",8
"1387","sujeto_2736348d","competitive","4","2",8
"1388","sujeto_2736348d","competitive","4","3",8
"1389","sujeto_2736348d","competitive","4","4",7
"1390","sujeto_2736348d","individual","3","2",2
"1391","sujeto_2736348d","individual","4","4",1
"1392","sujeto_282108e8","competitive","1","1",7
"1393","sujeto_282108e8","competitive","1","2",7
"1394","sujeto_282108e8","competitive","1","3",8
"1395","sujeto_282108e8","competitive","1","4",8
"1396","sujeto_282108e8","competitive","2","1",4
"1397","sujeto_282108e8","competitive","2","2",8
"1398","sujeto_282108e8","competitive","2","3",8
"1399","sujeto_282108e8","competitive","2","4",8
"1400","sujeto_282108e8","competitive","3","1",1
"1401","sujeto_282108e8","competitive","3","2",6
"1402","sujeto_282108e8","competitive","3","3",8
"1403","sujeto_282108e8","competitive","3","4",8
"1404","sujeto_282108e8","competitive","4","1",2
"1405","sujeto_282108e8","competitive","4","2",6
"1406","sujeto_282108e8","competitive","4","3",8
"1407","sujeto_282108e8","competitive","4","4",8
"1408","sujeto_282108e8","individual","1","1",1
"1409","sujeto_282108e8","individual","1","2",1
"1410","sujeto_282108e8","individual","2","1",4
"1411","sujeto_282108e8","individual","3","1",7
"1412","sujeto_282108e8","individual","3","2",2
"1413","sujeto_282108e8","individual","4","1",6
"1414","sujeto_282108e8","individual","4","2",2
"1415","sujeto_2a9aaa08","competitive","1","1",8
"1416","sujeto_2a9aaa08","competitive","1","2",8
"1417","sujeto_2a9aaa08","competitive","1","3",8
"1418","sujeto_2a9aaa08","competitive","1","4",7
"1419","sujeto_2a9aaa08","competitive","2","1",7
"1420","sujeto_2a9aaa08","competitive","2","2",7
"1421","sujeto_2a9aaa08","competitive","2","3",8
"1422","sujeto_2a9aaa08","competitive","2","4",8
"1423","sujeto_2a9aaa08","competitive","3","1",2
"1424","sujeto_2a9aaa08","competitive","3","2",2
"1425","sujeto_2a9aaa08","competitive","3","4",2
"1426","sujeto_2a9aaa08","competitive","4","1",2
"1427","sujeto_2a9aaa08","competitive","4","2",1
"1428","sujeto_2a9aaa08","competitive","4","3",2
"1429","sujeto_2a9aaa08","competitive","4","4",1
"1430","sujeto_2a9aaa08","individual","1","4",1
"1431","sujeto_2a9aaa08","individual","2","1",1
"1432","sujeto_2a9aaa08","individual","2","2",1
"1433","sujeto_2a9aaa08","individual","3","1",6
"1434","sujeto_2a9aaa08","individual","3","2",6
"1435","sujeto_2a9aaa08","individual","3","3",8
"1436","sujeto_2a9aaa08","individual","3","4",6
"1437","sujeto_2a9aaa08","individual","4","1",6
"1438","sujeto_2a9aaa08","individual","4","2",7
"1439","sujeto_2a9aaa08","individual","4","3",6
"1440","sujeto_2a9aaa08","individual","4","4",7
"1441","sujeto_2c6c72ad","competitive","1","1",8
"1442","sujeto_2c6c72ad","competitive","1","2",8
"1443","sujeto_2c6c72ad","competitive","1","3",8
"1444","sujeto_2c6c72ad","competitive","1","4",8
"1445","sujeto_2c6c72ad","competitive","2","1",8
"1446","sujeto_2c6c72ad","competitive","2","2",8
"1447","sujeto_2c6c72ad","competitive","2","3",8
"1448","sujeto_2c6c72ad","competitive","2","4",8
"1449","sujeto_2c6c72ad","competitive","3","1",8
"1450","sujeto_2c6c72ad","competitive","3","2",8
"1451","sujeto_2c6c72ad","competitive","3","3",8
"1452","sujeto_2c6c72ad","competitive","3","4",8
"1453","sujeto_2c6c72ad","competitive","4","1",8
"1454","sujeto_2c6c72ad","competitive","4","2",8
"1455","sujeto_2c6c72ad","competitive","4","3",8
"1456","sujeto_2c6c72ad","competitive","4","4",8
"1457","sujeto_2cd1c0e6","competitive","1","1",7
"1458","sujeto_2cd1c0e6","competitive","1","2",8
"1459","sujeto_2cd1c0e6","competitive","1","3",8
"1460","sujeto_2cd1c0e6","competitive","1","4",7
"1461","sujeto_2cd1c0e6","competitive","2","1",8
"1462","sujeto_2cd1c0e6","competitive","2","2",8
"1463","sujeto_2cd1c0e6","competitive","2","3",7
"1464","sujeto_2cd1c0e6","competitive","2","4",7
"1465","sujeto_2cd1c0e6","competitive","3","1",6
"1466","sujeto_2cd1c0e6","competitive","3","2",7
"1467","sujeto_2cd1c0e6","competitive","3","3",7
"1468","sujeto_2cd1c0e6","competitive","3","4",7
"1469","sujeto_2cd1c0e6","competitive","4","1",7
"1470","sujeto_2cd1c0e6","competitive","4","2",8
"1471","sujeto_2cd1c0e6","competitive","4","3",8
"1472","sujeto_2cd1c0e6","competitive","4","4",8
"1473","sujeto_32e036e7","competitive","1","1",8
"1474","sujeto_32e036e7","competitive","1","2",8
"1475","sujeto_32e036e7","competitive","1","3",8
"1476","sujeto_32e036e7","competitive","1","4",8
"1477","sujeto_32e036e7","competitive","2","1",8
"1478","sujeto_32e036e7","competitive","2","2",8
"1479","sujeto_32e036e7","competitive","2","3",8
"1480","sujeto_32e036e7","competitive","2","4",8
"1481","sujeto_32e036e7","competitive","3","1",8
"1482","sujeto_32e036e7","competitive","3","2",8
"1483","sujeto_32e036e7","competitive","3","3",8
"1484","sujeto_32e036e7","competitive","3","4",8
"1485","sujeto_32e036e7","competitive","4","1",8
"1486","sujeto_32e036e7","competitive","4","2",8
"1487","sujeto_32e036e7","competitive","4","3",8
"1488","sujeto_32e036e7","competitive","4","4",8
"1489","sujeto_33dcff34","competitive","1","1",8
"1490","sujeto_33dcff34","competitive","1","2",8
"1491","sujeto_33dcff34","competitive","1","3",7
"1492","sujeto_33dcff34","competitive","1","4",7
"1493","sujeto_33dcff34","competitive","2","1",8
"1494","sujeto_33dcff34","competitive","2","2",8
"1495","sujeto_33dcff34","competitive","2","3",8
"1496","sujeto_33dcff34","competitive","2","4",8
"1497","sujeto_33dcff34","competitive","3","1",8
"1498","sujeto_33dcff34","competitive","3","2",8
"1499","sujeto_33dcff34","competitive","3","3",8
"1500","sujeto_33dcff34","competitive","3","4",7
"1501","sujeto_33dcff34","competitive","4","1",8
"1502","sujeto_33dcff34","competitive","4","2",8
"1503","sujeto_33dcff34","competitive","4","3",8
"1504","sujeto_33dcff34","competitive","4","4",8
"1505","sujeto_33dcff34","individual","1","3",1
"1506","sujeto_33dcff34","individual","1","4",1
"1507","sujeto_33dcff34","individual","3","4",1
"1508","sujeto_39b35dcb","competitive","1","1",8
"1509","sujeto_39b35dcb","competitive","1","2",8
"1510","sujeto_39b35dcb","competitive","1","3",7
"1511","sujeto_39b35dcb","competitive","1","4",8
"1512","sujeto_39b35dcb","competitive","2","1",8
"1513","sujeto_39b35dcb","competitive","2","2",8
"1514","sujeto_39b35dcb","competitive","2","3",8
"1515","sujeto_39b35dcb","competitive","2","4",8
"1516","sujeto_39b35dcb","competitive","3","1",8
"1517","sujeto_39b35dcb","competitive","3","2",8
"1518","sujeto_39b35dcb","competitive","3","3",8
"1519","sujeto_39b35dcb","competitive","3","4",8
"1520","sujeto_39b35dcb","competitive","4","1",8
"1521","sujeto_39b35dcb","competitive","4","2",8
"1522","sujeto_39b35dcb","competitive","4","3",8
"1523","sujeto_39b35dcb","competitive","4","4",8
"1524","sujeto_39b35dcb","individual","1","3",1
"1525","sujeto_3e78614c","competitive","1","1",1
"1526","sujeto_3e78614c","competitive","1","2",8
"1527","sujeto_3e78614c","competitive","1","3",8
"1528","sujeto_3e78614c","competitive","1","4",8
"1529","sujeto_3e78614c","competitive","2","1",2
"1530","sujeto_3e78614c","competitive","2","2",8
"1531","sujeto_3e78614c","competitive","2","3",8
"1532","sujeto_3e78614c","competitive","2","4",8
"1533","sujeto_3e78614c","competitive","3","2",8
"1534","sujeto_3e78614c","competitive","3","3",8
"1535","sujeto_3e78614c","competitive","3","4",8
"1536","sujeto_3e78614c","competitive","4","2",8
"1537","sujeto_3e78614c","competitive","4","3",7
"1538","sujeto_3e78614c","competitive","4","4",8
"1539","sujeto_3e78614c","individual","1","1",7
"1540","sujeto_3e78614c","individual","2","1",6
"1541","sujeto_3e78614c","individual","3","1",8
"1542","sujeto_3e78614c","individual","4","1",8
"1543","sujeto_3e78614c","individual","4","3",1
"1544","sujeto_4517150c","competitive","1","1",8
"1545","sujeto_4517150c","competitive","1","2",8
"1546","sujeto_4517150c","competitive","1","3",8
"1547","sujeto_4517150c","competitive","1","4",8
"1548","sujeto_4517150c","competitive","2","1",8
"1549","sujeto_4517150c","competitive","2","2",8
"1550","sujeto_4517150c","competitive","2","3",8
"1551","sujeto_4517150c","competitive","2","4",8
"1552","sujeto_4517150c","competitive","3","1",8
"1553","sujeto_4517150c","competitive","3","2",7
"1554","sujeto_4517150c","competitive","3","3",7
"1555","sujeto_4517150c","competitive","3","4",7
"1556","sujeto_4517150c","competitive","4","1",8
"1557","sujeto_4517150c","competitive","4","2",8
"1558","sujeto_4517150c","competitive","4","3",7
"1559","sujeto_4517150c","competitive","4","4",8
"1560","sujeto_4517150c","individual","3","2",1
"1561","sujeto_4517150c","individual","3","3",1
"1562","sujeto_4517150c","individual","3","4",1
"1563","sujeto_4517150c","individual","4","3",1
"1564","sujeto_46315dbc","competitive","1","1",3
"1565","sujeto_46315dbc","competitive","1","2",7
"1566","sujeto_46315dbc","competitive","1","3",8
"1567","sujeto_46315dbc","competitive","1","4",8
"1568","sujeto_46315dbc","competitive","2","1",2
"1569","sujeto_46315dbc","competitive","2","2",8
"1570","sujeto_46315dbc","competitive","2","3",8
"1571","sujeto_46315dbc","competitive","2","4",8
"1572","sujeto_46315dbc","competitive","3","2",3
"1573","sujeto_46315dbc","competitive","3","3",8
"1574","sujeto_46315dbc","competitive","3","4",6
"1575","sujeto_46315dbc","competitive","4","2",2
"1576","sujeto_46315dbc","competitive","4","3",5
"1577","sujeto_46315dbc","competitive","4","4",5
"1578","sujeto_46315dbc","individual","1","1",5
"1579","sujeto_46315dbc","individual","1","2",1
"1580","sujeto_46315dbc","individual","2","1",6
"1581","sujeto_46315dbc","individual","3","1",8
"1582","sujeto_46315dbc","individual","3","2",5
"1583","sujeto_46315dbc","individual","3","4",2
"1584","sujeto_46315dbc","individual","4","1",8
"1585","sujeto_46315dbc","individual","4","2",6
"1586","sujeto_46315dbc","individual","4","3",3
"1587","sujeto_46315dbc","individual","4","4",3
"1588","sujeto_4ca6cef4","competitive","1","1",3
"1589","sujeto_4ca6cef4","competitive","1","2",8
"1590","sujeto_4ca6cef4","competitive","1","3",8
"1591","sujeto_4ca6cef4","competitive","1","4",8
"1592","sujeto_4ca6cef4","competitive","2","1",2
"1593","sujeto_4ca6cef4","competitive","2","2",8
"1594","sujeto_4ca6cef4","competitive","2","3",8
"1595","sujeto_4ca6cef4","competitive","2","4",8
"1596","sujeto_4ca6cef4","competitive","3","2",4
"1597","sujeto_4ca6cef4","competitive","3","3",8
"1598","sujeto_4ca6cef4","competitive","3","4",7
"1599","sujeto_4ca6cef4","competitive","4","1",1
"1600","sujeto_4ca6cef4","competitive","4","2",1
"1601","sujeto_4ca6cef4","competitive","4","3",7
"1602","sujeto_4ca6cef4","competitive","4","4",8
"1603","sujeto_4ca6cef4","individual","1","1",5
"1604","sujeto_4ca6cef4","individual","2","1",6
"1605","sujeto_4ca6cef4","individual","3","1",8
"1606","sujeto_4ca6cef4","individual","3","2",4
"1607","sujeto_4ca6cef4","individual","3","4",1
"1608","sujeto_4ca6cef4","individual","4","1",7
"1609","sujeto_4ca6cef4","individual","4","2",7
"1610","sujeto_4ca6cef4","individual","4","3",1
"1611","sujeto_4e042fb0","competitive","1","1",8
"1612","sujeto_4e042fb0","competitive","1","2",8
"1613","sujeto_4e042fb0","competitive","1","3",8
"1614","sujeto_4e042fb0","competitive","1","4",8
"1615","sujeto_4e042fb0","competitive","2","1",8
"1616","sujeto_4e042fb0","competitive","2","2",7
"1617","sujeto_4e042fb0","competitive","2","3",8
"1618","sujeto_4e042fb0","competitive","2","4",8
"1619","sujeto_4e042fb0","competitive","3","1",8
"1620","sujeto_4e042fb0","competitive","3","2",7
"1621","sujeto_4e042fb0","competitive","3","3",8
"1622","sujeto_4e042fb0","competitive","3","4",8
"1623","sujeto_4e042fb0","competitive","4","1",8
"1624","sujeto_4e042fb0","competitive","4","2",8
"1625","sujeto_4e042fb0","competitive","4","3",8
"1626","sujeto_4e042fb0","competitive","4","4",8
"1627","sujeto_4e042fb0","individual","2","2",1
"1628","sujeto_4e042fb0","individual","3","2",1
"1629","sujeto_5061298e","competitive","1","1",8
"1630","sujeto_5061298e","competitive","1","2",8
"1631","sujeto_5061298e","competitive","1","3",8
"1632","sujeto_5061298e","competitive","1","4",8
"1633","sujeto_5061298e","competitive","2","1",8
"1634","sujeto_5061298e","competitive","2","2",8
"1635","sujeto_5061298e","competitive","2","3",8
"1636","sujeto_5061298e","competitive","2","4",8
"1637","sujeto_5061298e","competitive","3","1",8
"1638","sujeto_5061298e","competitive","3","2",8
"1639","sujeto_5061298e","competitive","3","3",8
"1640","sujeto_5061298e","competitive","3","4",8
"1641","sujeto_5061298e","competitive","4","1",8
"1642","sujeto_5061298e","competitive","4","2",7
"1643","sujeto_5061298e","competitive","4","3",8
"1644","sujeto_5061298e","competitive","4","4",7
"1645","sujeto_5061298e","individual","4","4",1
"1646","sujeto_529b55b0","competitive","1","1",8
"1647","sujeto_529b55b0","competitive","1","2",8
"1648","sujeto_529b55b0","competitive","1","3",8
"1649","sujeto_529b55b0","competitive","1","4",8
"1650","sujeto_529b55b0","competitive","2","1",8
"1651","sujeto_529b55b0","competitive","2","2",8
"1652","sujeto_529b55b0","competitive","2","3",8
"1653","sujeto_529b55b0","competitive","2","4",8
"1654","sujeto_529b55b0","competitive","3","1",8
"1655","sujeto_529b55b0","competitive","3","2",8
"1656","sujeto_529b55b0","competitive","3","3",8
"1657","sujeto_529b55b0","competitive","3","4",8
"1658","sujeto_529b55b0","competitive","4","1",8
"1659","sujeto_529b55b0","competitive","4","2",8
"1660","sujeto_529b55b0","competitive","4","3",8
"1661","sujeto_529b55b0","competitive","4","4",7
"1662","sujeto_529b55b0","individual","4","4",1
"1663","sujeto_52c54ab9","competitive","1","1",8
"1664","sujeto_52c54ab9","competitive","1","2",7
"1665","sujeto_52c54ab9","competitive","1","3",8
"1666","sujeto_52c54ab9","competitive","1","4",8
"1667","sujeto_52c54ab9","competitive","2","1",8
"1668","sujeto_52c54ab9","competitive","2","2",8
"1669","sujeto_52c54ab9","competitive","2","3",8
"1670","sujeto_52c54ab9","competitive","2","4",8
"1671","sujeto_52c54ab9","competitive","3","1",8
"1672","sujeto_52c54ab9","competitive","3","2",8
"1673","sujeto_52c54ab9","competitive","3","3",8
"1674","sujeto_52c54ab9","competitive","3","4",7
"1675","sujeto_52c54ab9","competitive","4","1",8
"1676","sujeto_52c54ab9","competitive","4","2",7
"1677","sujeto_52c54ab9","competitive","4","3",8
"1678","sujeto_52c54ab9","competitive","4","4",7
"1679","sujeto_52c54ab9","individual","1","2",1
"1680","sujeto_52c54ab9","individual","3","4",1
"1681","sujeto_52c54ab9","individual","4","2",1
"1682","sujeto_52c54ab9","individual","4","4",1
"1683","sujeto_587bbcbb","competitive","1","1",7
"1684","sujeto_587bbcbb","competitive","1","2",8
"1685","sujeto_587bbcbb","competitive","1","3",8
"1686","sujeto_587bbcbb","competitive","1","4",8
"1687","sujeto_587bbcbb","competitive","2","1",1
"1688","sujeto_587bbcbb","competitive","2","2",8
"1689","sujeto_587bbcbb","competitive","2","3",8
"1690","sujeto_587bbcbb","competitive","2","4",7
"1691","sujeto_587bbcbb","competitive","3","1",1
"1692","sujeto_587bbcbb","competitive","3","2",3
"1693","sujeto_587bbcbb","competitive","3","3",7
"1694","sujeto_587bbcbb","competitive","3","4",8
"1695","sujeto_587bbcbb","competitive","4","3",1
"1696","sujeto_587bbcbb","competitive","4","4",8
"1697","sujeto_587bbcbb","individual","1","1",1
"1698","sujeto_587bbcbb","individual","2","1",7
"1699","sujeto_587bbcbb","individual","2","4",1
"1700","sujeto_587bbcbb","individual","3","1",7
"1701","sujeto_587bbcbb","individual","3","2",5
"1702","sujeto_587bbcbb","individual","3","3",1
"1703","sujeto_587bbcbb","individual","4","1",8
"1704","sujeto_587bbcbb","individual","4","2",8
"1705","sujeto_587bbcbb","individual","4","3",7
"1706","sujeto_5fc6b519","competitive","1","1",7
"1707","sujeto_5fc6b519","competitive","1","2",8
"1708","sujeto_5fc6b519","competitive","1","3",8
"1709","sujeto_5fc6b519","competitive","1","4",8
"1710","sujeto_5fc6b519","competitive","2","1",8
"1711","sujeto_5fc6b519","competitive","2","2",8
"1712","sujeto_5fc6b519","competitive","2","3",8
"1713","sujeto_5fc6b519","competitive","2","4",8
"1714","sujeto_5fc6b519","competitive","3","1",4
"1715","sujeto_5fc6b519","competitive","3","2",8
"1716","sujeto_5fc6b519","competitive","3","3",8
"1717","sujeto_5fc6b519","competitive","3","4",8
"1718","sujeto_5fc6b519","competitive","4","2",6
"1719","sujeto_5fc6b519","competitive","4","3",8
"1720","sujeto_5fc6b519","competitive","4","4",8
"1721","sujeto_5fc6b519","individual","1","1",1
"1722","sujeto_5fc6b519","individual","3","1",4
"1723","sujeto_5fc6b519","individual","4","1",8
"1724","sujeto_5fc6b519","individual","4","2",2
"1725","sujeto_61b0c637","competitive","1","1",8
"1726","sujeto_61b0c637","competitive","1","2",7
"1727","sujeto_61b0c637","competitive","1","3",7
"1728","sujeto_61b0c637","competitive","1","4",7
"1729","sujeto_61b0c637","competitive","2","1",6
"1730","sujeto_61b0c637","competitive","2","2",7
"1731","sujeto_61b0c637","competitive","2","3",8
"1732","sujeto_61b0c637","competitive","2","4",7
"1733","sujeto_61b0c637","competitive","3","1",7
"1734","sujeto_61b0c637","competitive","3","2",8
"1735","sujeto_61b0c637","competitive","3","3",7
"1736","sujeto_61b0c637","competitive","3","4",8
"1737","sujeto_61b0c637","competitive","4","1",5
"1738","sujeto_61b0c637","competitive","4","2",7
"1739","sujeto_61b0c637","competitive","4","3",8
"1740","sujeto_61b0c637","competitive","4","4",8
"1741","sujeto_61b0c637","individual","1","2",1
"1742","sujeto_61b0c637","individual","1","3",1
"1743","sujeto_61b0c637","individual","1","4",1
"1744","sujeto_61b0c637","individual","2","4",1
"1745","sujeto_61b0c637","individual","4","1",1
"1746","sujeto_61b0c637","individual","4","2",1
"1747","sujeto_63c82dc6","competitive","1","1",8
"1748","sujeto_63c82dc6","competitive","1","2",8
"1749","sujeto_63c82dc6","competitive","1","3",8
"1750","sujeto_63c82dc6","competitive","1","4",8
"1751","sujeto_63c82dc6","competitive","2","1",7
"1752","sujeto_63c82dc6","competitive","2","2",7
"1753","sujeto_63c82dc6","competitive","2","3",7
"1754","sujeto_63c82dc6","competitive","2","4",7
"1755","sujeto_63c82dc6","competitive","3","1",8
"1756","sujeto_63c82dc6","competitive","3","2",7
"1757","sujeto_63c82dc6","competitive","3","3",7
"1758","sujeto_63c82dc6","competitive","3","4",8
"1759","sujeto_63c82dc6","competitive","4","1",8
"1760","sujeto_63c82dc6","competitive","4","2",8
"1761","sujeto_63c82dc6","competitive","4","3",7
"1762","sujeto_63c82dc6","competitive","4","4",8
"1763","sujeto_63c82dc6","individual","2","1",1
"1764","sujeto_63c82dc6","individual","2","2",1
"1765","sujeto_63c82dc6","individual","2","3",1
"1766","sujeto_63c82dc6","individual","2","4",1
"1767","sujeto_63c82dc6","individual","3","2",1
"1768","sujeto_63c82dc6","individual","3","3",1
"1769","sujeto_63c82dc6","individual","4","3",1
"1770","sujeto_6462fbbc","competitive","1","1",6
"1771","sujeto_6462fbbc","competitive","1","2",8
"1772","sujeto_6462fbbc","competitive","1","3",8
"1773","sujeto_6462fbbc","competitive","1","4",8
"1774","sujeto_6462fbbc","competitive","2","1",6
"1775","sujeto_6462fbbc","competitive","2","2",7
"1776","sujeto_6462fbbc","competitive","2","3",8
"1777","sujeto_6462fbbc","competitive","2","4",8
"1778","sujeto_6462fbbc","competitive","3","1",7
"1779","sujeto_6462fbbc","competitive","3","2",8
"1780","sujeto_6462fbbc","competitive","3","3",8
"1781","sujeto_6462fbbc","competitive","3","4",8
"1782","sujeto_6462fbbc","competitive","4","1",6
"1783","sujeto_6462fbbc","competitive","4","2",8
"1784","sujeto_6462fbbc","competitive","4","3",7
"1785","sujeto_6462fbbc","competitive","4","4",8
"1786","sujeto_6462fbbc","individual","1","1",2
"1787","sujeto_6462fbbc","individual","2","1",2
"1788","sujeto_6462fbbc","individual","2","2",1
"1789","sujeto_6462fbbc","individual","3","1",1
"1790","sujeto_6462fbbc","individual","4","1",2
"1791","sujeto_6462fbbc","individual","4","3",1
"1792","sujeto_649d6cd3","competitive","1","1",6
"1793","sujeto_649d6cd3","competitive","1","2",6
"1794","sujeto_649d6cd3","competitive","1","3",8
"1795","sujeto_649d6cd3","competitive","1","4",8
"1796","sujeto_649d6cd3","competitive","2","1",7
"1797","sujeto_649d6cd3","competitive","2","2",8
"1798","sujeto_649d6cd3","competitive","2","3",8
"1799","sujeto_649d6cd3","competitive","2","4",8
"1800","sujeto_649d6cd3","competitive","3","1",7
"1801","sujeto_649d6cd3","competitive","3","2",5
"1802","sujeto_649d6cd3","competitive","3","3",7
"1803","sujeto_649d6cd3","competitive","3","4",8
"1804","sujeto_649d6cd3","competitive","4","1",7
"1805","sujeto_649d6cd3","competitive","4","2",8
"1806","sujeto_649d6cd3","competitive","4","3",7
